,count,mean,std,min,1%,5%,25%,50%,75%,95%,99%,max,0_percentage,nan_percentage,auc,ks,psi
feature318,23077.0,0.0401697853002991,0.11552918077564235,0.0,0.0,0.0,0.0,0.0,0.03196347,0.18775488080000002,0.6666666669999999,1.0,0.6161824833225737,0.00680008607703895,0.5019580829896655,0.02057809020254875,0.0017152583874589721
feature319,23077.0,0.024171315151579675,0.06561892427934254,0.0,0.0,0.0,0.0,0.0,0.016116394,0.13041695260000008,0.41573971,0.471404521,0.6207445663869163,0.00680008607703895,0.5025627490806851,0.021690953256620404,0.0007836802244938801
feature320,23077.0,0.03268404383607056,0.06543259178303726,0.0,0.0,0.0,0.0,0.008208833,0.036119577,0.14675402120000003,0.30673289760000094,1.0,0.30733806757047555,0.00680008607703895,0.49718120448596914,0.042830017172924784,0.0047274508308088915
feature321,23077.0,4.174026086579711,17.218383985250714,0.0,0.0,0.0,0.0,0.0,3.0,18.0,60.0,624.0,0.5468043899289864,0.00680008607703895,0.46928473211748367,0.00021476623940983259,0.003030507326481885
feature322,23077.0,1.273367019278973,5.5678972669266855,0.0,0.0,0.0,0.0,0.0,0.942809042,4.966554809,18.38477631,243.7161372,0.5500753174090811,0.00680008607703895,0.4698478813475239,0.0002729317166425539,0.0035751765353211683
feature323,23077.0,0.06709657161169186,0.11447408787502035,0.0,0.0,0.0,0.0,0.0,0.092594408,0.35279540899999995,0.471404521,0.471404521,0.5470195825263611,0.00680008607703895,0.47485680278480646,0.003942162943803049,0.0025765235768422812
feature324,23077.0,24.6311131250545,38.45158302977606,0.0,0.942809042,2.160246899,6.480740698,12.91854825,26.73325021,86.41810398400003,187.4811826720003,810.0388194,0.0018936948568969228,0.00680008607703895,0.4867000221556762,0.021866906100894035,0.006533229000672789
feature325,23077.0,59.56441067568944,52.851358562119145,0.0,0.0,0.0,35.37894737,54.90186916,77.48648649,134.39176752000003,228.08089888800055,2077.0,0.17086292231547234,0.00680008607703895,0.541671295327883,0.07080681069494732,0.006602242366085095
feature326,23077.0,16.460967277513564,39.67060197837177,0.0,0.0,0.0,3.0381986189999997,8.651274199,19.20599734,53.83884952000001,120.07487635200015,3423.3931880000005,0.17086292231547234,0.00680008607703895,0.49950545690484294,0.041037082266738634,0.005473359462696483
feature327,23077.0,40.59258135806214,93.08679026684985,0.0,0.0,0.0,5.0,15.0,41.0,153.20000000000073,378.0,3092.0,0.0732945986658059,0.00680008607703895,0.48380638524042363,0.014654368718879485,0.00403025631071352
feature328,23077.0,7.64451353603752,23.009148840893097,0.0,0.0,0.0,0.942809042,2.828427125,6.944222218999999,26.83695628,79.27765560080043,979.5908443,0.08043899289864428,0.00680008607703895,0.47427765122159327,0.012715919991246882,0.003024106321957528
feature329,23077.0,19.683195615895457,30.510599068488474,0.0,0.8164965809999999,1.8856180830000002,5.715476066,11.02522361,21.48384406,64.96802627000001,153.15203680800008,745.650648,0.002711426726920594,0.00680008607703895,0.48348601088413534,0.016729192279047234,0.004608886043706967
feature330,23077.0,1.318846772793177,2.1367300688500905,0.0,0.0,0.0,0.0,0.745355993,1.771690969,4.460318698400002,8.922752926600023,72.11718858,0.2853023455993114,0.00680008607703895,0.4952969889216158,0.016029331421063664,0.0029228321197418295
feature331,23077.0,0.021085655089569662,0.05600254200608124,0.0,0.0,0.0,0.0,0.0049443759999999995,0.018181818,0.088888889,0.26666666699999997,1.0,0.28525930707983643,0.00680008607703895,0.475826992021954,0.017145434993115716,0.0046840098673134435
feature332,23077.0,0.02412895421462928,0.04994417482735869,0.0,0.0,0.0,0.0,0.007307411999999999,0.023824579,0.10661851840000018,0.27950849699999997,0.5,0.28525930707983643,0.00680008607703895,0.47348249546828125,0.01716688066828953,0.0028497879345339133
feature333,23077.0,117.32973952232604,108.23896328818243,0.0,0.0,0.0,0.0,114.0,185.0,300.5,423.1066666560007,1170.1538460000002,0.28612007746933504,0.00680008607703895,0.515958704513732,0.027231965925771373,0.0020754167605498757
feature334,23077.0,219.76351641102946,331.2609357212672,0.0,0.0,0.0,0.0,115.53017879999999,298.25082660000004,799.1789992000006,1454.3977705600014,7128.943509000001,0.28612007746933504,0.00680008607703895,0.5001224934001753,0.021822758594700176,0.0038003607958336403
feature335,23077.0,0.007976055621961221,0.01758490163978065,0.0,0.0,0.0,0.0,0.003689881,0.00924268,0.029044745800000014,0.06901075448000012,0.471404521,0.3335915644501829,0.00680008607703895,0.5062992392610964,0.050826031699911955,0.003055330067879041
feature336,23077.0,91.54726042560881,137.66276955365362,0.0,0.0,0.0,0.0,55.5,126.0,315.56000000000023,610.6200000000008,2667.0,0.33410802668388206,0.00680008607703895,0.5234859635507266,0.053492085945090695,0.006910964072201288
feature337,23077.0,129.36821312668846,287.5914194038975,0.0,0.0,0.0,0.0,42.00694387,165.5868352,524.2683505400003,1031.340408080005,27298.6156,0.33410802668388206,0.00680008607703895,0.5252762587091196,0.05634882100671246,0.006490682775787652
feature338,23077.0,0.8507934906073571,1.2241953352905386,0.0,0.0,0.0,0.0,0.456492723,1.1817483309999999,3.1776270644000006,5.828253612560005,14.00846574,0.33410802668388206,0.00680008607703895,0.5205918168910726,0.05113444526792443,0.0038987890250688157
feature339,23077.0,0.01928532260332794,0.03842642146133257,0.0,0.0,0.0,0.0,0.005078527,0.020730744,0.0866130056,0.1977778720400004,0.471404521,0.33410802668388206,0.00680008607703895,0.5097510371933182,0.04739008135702705,0.0047855049084764
feature340,23077.0,1.1226152623353445,0.9766571105537148,0.0,0.0,0.0,0.471404521,0.8975274679999999,1.490711985,2.9439202889999994,4.669641909,10.81665383,0.09980632666236282,0.00680008607703895,0.5259351488608396,0.04900145623052388,0.0026941392018499082
feature341,23077.0,0.0241283162514625,0.03130615094834926,0.0,0.0,0.0,0.005714286,0.014814815,0.030988275,0.079207921,0.14298003092000083,0.9259259259999999,0.09812782440284054,0.00680008607703895,0.5165514189190542,0.030300117477879362,0.0038859087263252564
feature342,23077.0,0.016756664021449857,0.02110656396076817,0.0,0.0,0.0,0.005909923,0.011379481,0.020704333000000002,0.04899962960000001,0.09701356064000016,0.372677996,0.09812782440284054,0.00680008607703895,0.48364833716824973,0.030366675532578213,0.0089267366944908
feature343,23077.0,0.8430560078447795,1.6469401793539336,0.0,0.0,0.0,0.0,0.372677996,1.118033989,3.1841621960000004,6.262764742999998,81.4549978,0.4249193027759845,0.00680008607703895,0.5192986317550008,0.04915325083120192,0.00508234828441934
feature344,23077.0,0.007913872438228556,0.029097793003305034,0.0,0.0,0.0,0.0,0.001598721,0.0074441690000000005,0.030120482,0.08624813884000028,1.0,0.42483322573703464,0.00680008607703895,0.5133554307531346,0.050799943709653905,0.008093261980163583
feature345,23077.0,0.008424936294968967,0.02434992196948614,0.0,0.0,0.0,0.0,0.002286368,0.008326125,0.03194863500000001,0.09495505172000057,0.471404521,0.42483322573703464,0.00680008607703895,0.5094927788333736,0.051425418295345526,0.006584318978174074
feature346,23077.0,83.09777273045671,124.84093365503834,0.0,0.0,0.0,0.0,41.5,128.6666667,285.0,549.2600000080051,2480.0,0.42642565095760704,0.00680008607703895,0.5181584973754535,0.049557168653850625,0.006125232249742554
feature347,23077.0,0.015170171836850547,0.02320965228119836,0.0,0.0,0.0,0.004350327,0.00982327,0.01855031,0.04612282740000003,0.09729467412000002,0.44876373399999997,0.16569829997848073,0.00680008607703895,0.49794058710539635,0.047322831506354746,0.0070502062579995105
feature348,23077.0,0.005691503280929098,0.02337551847166643,0.0,0.0,0.0,0.0,0.0,0.0029940120000000003,0.02642308040000003,0.08801686164000047,1.0,0.6142457499462018,0.00680008607703895,0.5021166772165552,0.020470861826679954,0.0007496277789917096
feature349,23077.0,0.8678585367650872,1.5051779001224197,0.0,0.0,0.0,0.0,0.0,1.452335964,3.8630652424000016,6.344117322280003,20.70771501,0.6144179040241016,0.00680008607703895,0.5144396479923626,0.03507416507963207,0.0020799845348773442
feature350,23077.0,0.01473937275863421,0.04025213541419665,0.0,0.0,0.0,0.0,0.0,0.010038585,0.07939076780000001,0.2163806489200009,0.471404521,0.6144179040241016,0.00680008607703895,0.5052726595495425,0.024174336954521147,0.0013035231931687818
feature351,23077.0,0.004170874270529103,0.017192580723346677,0.0,0.0,0.0,0.0,0.0,0.0,0.021339826600000004,0.08073856488000031,0.386935288,0.7578652894340435,0.00680008607703895,0.49962630273829234,0.003962097590929747,0.005182317127664318
feature352,23077.0,1.601377995406682,2.7188733558861364,0.0,0.0,0.0,0.0,1.0,2.0,7.0,13.0,47.0,0.48250484183344095,0.00680008607703895,0.5148062361401863,0.030355206283546488,0.0006135852115094533
feature353,23077.0,0.029294144804523952,0.0838542029421073,0.0,0.0,0.0,0.00092081,0.005797101,0.018691588999999998,0.13888888900000002,0.4679651196000001,1.0,0.22401549386701097,0.00680008607703895,0.46289989220726424,0.001963098510472161,0.0018233641934935312
feature354,23077.0,0.03356499873705413,0.06662425624263534,0.0,0.0,0.0,0.0007250539999999999,0.008912937,0.030801599,0.1645009644000001,0.36689230400000034,0.5,0.22457499462018507,0.00680008607703895,0.4721241176643002,0.0013496575336854333,0.0037755358793403852
feature355,23077.0,1.015390438872852,3.7001155725909896,0.0,0.0,0.0,0.0,0.372677996,0.745355993,3.387066905,16.05100392360024,128.34545400000002,0.39388853023455994,0.00680008607703895,0.5322400772335588,0.05116961763162198,0.005734236702240195
feature356,23077.0,0.014063028861983785,0.0631343165238602,0.0,0.0,0.0,0.0,0.0006621810000000001,0.004442655,0.04818152880000002,0.3480121837600006,0.977153278,0.3941467613514095,0.00680008607703895,0.5209439228363489,0.050434129281010986,0.0048343946979116596
feature357,23077.0,0.03310500422494235,0.09332591453294714,0.0,0.0,0.0,0.0,0.0,0.0,0.36562351600000004,0.37267799600000007,0.5,0.8285345384118786,0.00680008607703895,0.4837368142322092,0.0001748059193704511,0.0015863618405197934
feature358,23077.0,0.15692516314382302,0.5599961240252747,0.0,0.0,0.0,0.0,0.0,0.0,1.0952058942000003,2.398082019160004,30.52112332,0.8287927695287282,0.00680008607703895,0.4846956980667397,8.902321867543294e-05,0.0008585263373690462
feature359,23077.0,2.1245097129426767,27.854388587110027,0.0,0.0,0.0,0.0,0.0,0.0,6.063637920400006,37.01360419080028,2281.9073710000002,0.8287927695287282,0.00680008607703895,0.485314973796407,0.0014877800613113286,0.0008711461175581361
feature360,23077.0,0.020442914191012667,0.02658086676798312,0.0,0.0,0.0,0.005934718,0.012908778000000001,0.025316456,0.06402051280000008,0.12195122,0.75,0.05982354207015279,0.00680008607703895,0.48783213716347995,0.02113746186247134,0.0050416798146716
feature361,23077.0,0.015573326420981868,0.026036175090847286,0.0,0.0,0.0,0.004794458,0.009298119,0.017492081,0.04650237480000002,0.11163823340000001,0.475478966,0.05982354207015279,0.00680008607703895,0.45822387937699766,0.028996773864093717,0.010510645791397662
feature362,23077.0,0.00845528957654807,0.03938538877685749,0.0,0.0,0.0,0.0,0.000476897,0.004784287,0.0322809564,0.12353648644000037,1.0,0.43929416828061113,0.00680008607703895,0.5071975545376446,0.030862966322825924,0.005027498055818722
feature363,23077.0,0.010003045631884573,0.030620564130602813,0.0,0.0,0.0,0.0,0.0007957519999999999,0.0071383359999999995,0.043517289000000015,0.15435131672000005,0.471404521,0.43929416828061113,0.00680008607703895,0.5059877854318328,0.030301828762655525,0.004656449354761499
feature364,23077.0,0.014261319631884458,0.024536339959775628,0.0,0.0,0.0,0.003311258,0.008,0.016393443,0.047619048,0.10752839728000035,0.8,0.12735097912631804,0.00680008607703895,0.48482356198828724,0.020201698577576477,0.0041374932556559624
feature365,23077.0,0.014821248733197514,0.02878360513726696,0.0,0.0,0.0,0.004138013,0.008424806,0.016068991,0.04426141060000002,0.11940500360000005,0.475478966,0.12735097912631804,0.00680008607703895,0.4710910023013139,0.025430602031804805,0.007142155215898782
feature366,23077.0,0.009309515677904355,0.02687352138901163,0.0,0.0,0.0,0.0,0.0,0.005777953000000001,0.05031119320000002,0.1329696564000003,0.41812641899999997,0.5953518398967076,0.00680008607703895,0.5048029664939544,0.021716877400463797,0.0030861526599944046
feature367,23077.0,0.007816251152142763,0.022872963055750227,0.0,0.0,0.0,0.0,0.0,0.005466187,0.03937869940000001,0.11623004960000013,0.471404521,0.5328599096191091,0.00680008607703895,0.512986648883869,0.04256260161891179,0.0023780044522568647
feature368,23077.0,0.004367278904406979,0.008242069078744531,0.0,0.0,0.0,0.0,0.001339884,0.005464481,0.018732663000000004,0.036875192360000225,0.260869565,0.4355067785668173,0.00680008607703895,0.5140336547817939,0.043642149235319616,0.005251252984471665
feature369,23077.0,0.004104140144039522,0.00893052057619982,0.0,0.0,0.0,0.0,0.001816586,0.005733508000000001,0.014908532800000006,0.028923724960000112,0.448522045,0.4355067785668173,0.00680008607703895,0.5095440263508727,0.05218757720124473,0.008606590208870054
feature370,23077.0,3.249295835680548,2.601608242434267,0.0,0.0,0.0,1.0,3.0,5.0,7.0,10.0,69.0,0.12803959543791693,0.00680008607703895,0.5620496840585995,0.09193471484989202,0.01115345311464578
feature371,23077.0,0.2880639258186507,0.16658449024275154,0.0,0.0,0.0,0.177864562,0.36562351600000004,0.41874481799999996,0.5,0.5,0.5,0.15760705831719388,0.00680008607703895,0.5060627451665762,0.05406760557944379,0.008612070772940166
feature372,23077.0,0.011602944434285278,0.029555980025124787,0.0,0.0,0.0,0.0,0.0034188029999999998,0.011173184,0.045977011,0.133333333,1.0,0.3051000645577792,0.00680008607703895,0.5275214279251454,0.07506588901517208,0.0027877493418096496
feature373,23077.0,0.013553344079906316,0.02788765779231427,0.0,0.0,0.0,0.0,0.005036189,0.014517308999999999,0.054717612000000054,0.12671076084000124,0.471404521,0.3051000645577792,0.00680008607703895,0.5221482303950029,0.07488491154751298,0.005377960545283812
feature374,23077.0,8.476795077349742,22.97218734075248,0.0,0.0,0.0,1.0,3.0,9.0,30.0,81.2400000000016,1055.0,0.20361523563589412,0.00680008607703895,0.5586697509843984,0.08334191706494998,0.011756358277197794
feature375,23077.0,381.5739480868397,1964.3868116558199,0.0,0.0,0.0,16.0,96.0,280.0,1227.0,4796.640000000058,118769.0,0.20370131267484398,0.00680008607703895,0.5600375135469126,0.08884129453959977,0.01201865426449884
feature376,23077.0,1.20463253738569,2.1616548069539303,0.0,0.0,0.0,0.372677996,0.745355993,1.4142135619999998,3.7155828019999997,8.914195489640079,79.68828159,0.20361523563589412,0.00680008607703895,0.5543267286843552,0.08048594661993036,0.010808990767916242
feature377,23077.0,0.011048380190102748,0.022099451262396645,0.0,0.0,0.0,0.0011111110000000001,0.004554865,0.011904762,0.042372880999999994,0.10212933352000059,0.518518519,0.20361523563589412,0.00680008607703895,0.5387729705846531,0.0770736265710823,0.007773295869856776
feature378,23077.0,0.010878880389392002,0.018175061938643995,0.0,0.0,0.0,0.0017706229999999998,0.005646636,0.012850965,0.03940781540000001,0.0854081942800001,0.372677996,0.20361523563589412,0.00680008607703895,0.529254276710015,0.07882723833773075,0.006508789126062262
feature379,23077.0,31.244621049104886,48.01342422719834,0.0,0.0,0.0,11.0,23.0,38.5,90.85470085800003,181.49333330800107,2342.0,0.20370131267484398,0.00680008607703895,0.5487564239172802,0.07779799157064804,0.00631636331533685
feature380,23077.0,62.79833817843137,226.21290942588536,0.0,0.0,0.0,5.5901699439999994,22.45489306,54.36732066,214.73902648000004,695.6985454520009,11873.74667,0.20370131267484398,0.00680008607703895,0.5558979520836621,0.08638905986565681,0.009630909851097672
feature381,23077.0,0.00723063164900113,0.021412203945512024,0.0,0.0,0.0,0.00036170699999999996,0.002166834,0.006491259,0.027512244200000008,0.08283088216000101,0.7037390990000001,0.20370131267484398,0.00680008607703895,0.5351419337772843,0.07804485350218981,0.008083499148997616
feature382,23077.0,0.008582961789313977,0.019431216546718564,0.0,0.0,0.0,0.000627075,0.002987263,0.008361732,0.03465982880000005,0.08976185628000002,0.372677996,0.20370131267484398,0.00680008607703895,0.5281638788199198,0.07738944963807237,0.0068235745103238194
feature383,23077.0,7.209039303202323,13.010815257953617,0.0,0.0,0.0,2.0,5.0,9.0,21.0,40.0,617.0,0.1096621476221218,0.00680008607703895,0.5587397771215425,0.08982886970186688,0.01598831674573597
feature384,23077.0,0.014576258244355815,0.019081094104975067,0.0,0.0,0.0,0.003968254,0.009195402,0.01843318,0.04632668640000005,0.08697505624000011,0.451683748,0.1096621476221218,0.00680008607703895,0.5422702905124369,0.06313544873618882,0.006389817824024493
feature385,23077.0,415.1514061619795,2543.3564060247313,0.0,0.0,0.0,0.0,62.0,276.0,1401.0,5388.160000000014,138572.0,0.346460081773187,0.00680008607703895,0.5532084951089115,0.09344825520863198,0.01284859465678629
feature386,23077.0,0.26672600895601645,0.5345718584836753,0.0,0.0,0.0,0.0,0.152589062,0.352576457,0.9088326810000001,1.9354312778000033,40.23515944,0.346460081773187,0.00680008607703895,0.5364481264981705,0.08836038710718042,0.010219856999470069
